309136811337330690,"('jackson, tn', 'united states')",ms 2 tn,"[35.65541354, -88.83647608]",central time (us & canada),,yung_raf,i predict the lakers to lose 38 games,happy
309136811375075329,"('cincinnati, oh', 'united states')","cincinnati, oh","[39.2133232, -84.55801085]",eastern time (us & canada),,staceyyung,"@danieltosh next show you should wear the basketball player cashmere, just sayin",happy
309136811257634816,"('kendall, fl', 'united states')",,"[25.6705203, -80.37058105]",quito,,__demons,these fucking kids,happy
309136812037787648,"('alabama, us', 'united states')",,"[33.58544921, -85.68408201]",none,,seemeballin2424,on top where we beling,happy
309136812306210816,"('lafayette, oh', 'united states')",harrod oh.,"[40.761726, -83.95147815]",atlantic time (canada),,countryboy_lmm,forreal though somebody text me,happy
309136812394307586,"('harbison canyon, ca', 'united states')",san diego,"[32.79534801, -116.84078277]",none,,sandiego_l0ve,@crazdandblazd do it for meeee. el cajon. or 92019 if you need a zip,happy
309136814583738368,"('fort wayne, in', 'united states')","fort wayne, in","[41.07786544, -85.15287339]",indiana (east),['wfft'],andrewmaxson,andrew logsdon has so many inches on him! #wfft,happy
309136814944444419,"('east seattle, wa', 'united states')","bellevue, washington","[47.53698402, -122.2053024]",pacific time (us & canada),,mckennamarilyn,@fakedansavage welcome to my little world. reality bites.,happy
309136815133184000,"('grand blanc, mi', 'united states')",,"[42.91979482, -83.63622122]",none,,prestonnowak12,to bad today's almost over it was really really good.,happy
309136815758114817,"('philadelphia, pa', 'united states')","philadelphia, pa","[39.93071913, -75.16389882]",eastern time (us & canada),,orenthomas4,"@roobcsn @tmoorepburbs i can't believe 5,000 even showed up to watch that dumpster fire.",happy
309136815812653056,"('syracuse, ny', 'united states')",seattle // syracuse,"[43.0279281, -76.13796667]",eastern time (us & canada),,miadizzledulude,@_samsloan_ i figured that was why haha!,happy
309136816022368257,"('south sioux city, ne', 'united states')",,,eastern time (us & canada),,iamdelirious_,probally one of my realest loves ever four page letters and ima need a momment cause momments last forever,happy
309136816139804672,"('little rock, ar', 'united states')",jackin sesson ,"[34.73967063, -92.33675743]",none,['smh'],ronn_501,"half of these hoes ain't faithful and the other half tha same way 
#smh",happy
309136818304073729,"('bridgewater, nj', 'united states')",bradley gardens,"[40.56162175, -74.65119424]",eastern time (us & canada),,miss__diversity,my own best friend set me up with a guy knowing he had a girlfriend and hid it from me for months. how do you do that?,happy
309136818404741120,"('superior, mi', 'united states')","on a mission,","[42.26589293, -83.58848935]",quito,,beenblowin,@alexis_kott never too much lol,happy
309136818991947776,"('', '')","bangkok, thailand","[13.874246, 100.669851]",bangkok,,soilfertilizer,airport officials linked to rhino trade http://t.co/yyd8h7eph5,happy
309136818916442113,"('chicago, il', 'united states')","chiraq, il","[41.8727647, -87.7501315]",none,,kaybandss,lmfaoo  @treysongz said that nigga chris boshin in the club.!!,happy
309136819134537728,"('los angeles, ca', 'united states')","dallas native. los angeles, ca","[34.17876469, -118.5387573]",central time (us & canada),,dominantzay,this class moves slow so i'm about to use this time to be real ignorant,happy
309136817825918976,"('chouteau, mo', 'united states')",kansas city,"[39.26807122, -94.56808239]",central time (us & canada),"['gymprobz', 'yoked']",jeremyzinn,#gymprobz #yoked @josh_zinn @maxpax92 @imthatdyl @notdrewtse http://t.co/e2jh47szo3,happy
309136819549773824,"('iowa city, ia', 'united states')",,"[41.65683142, -91.48389215]",none,,seth_illich,"@megmew10: also, it is a great game when your family gets ticked that you're  excited and yelling at the tv!",happy
309136819843383297,"('manhattan, ny', 'united states')",ldn,"[40.81430246, -73.94404405]",london,"['np', 'nyc']",jonzid,#np this is madnesssssss!!!! the last poets #nyc,happy
309136819826593792,"('lawrence, ks', 'united states')","lawrence, ks","[38.95325565, -95.25921815]",eastern time (us & canada),['byefelica'],tayc_27,cleaning out my twitter followings #byefelica,happy
309136819906293760,"('jefferson southwest, ky', 'united states')",,"[38.1391319, -85.7657248]",none,,followramiz,lil wayne best rapper alive,happy
309136822678740992,"('santa clarita, ca', 'united states')","iphone: 34.427238,-118.545906","[34.42723271, -118.54350968]",pacific time (us & canada),,neo52285,still a vegan. i'm also down 10 pounds without losing mass,happy
309136822972325890,"('hialeah, fl', 'united states')","miami, fl","[25.86900804, -80.30804938]",none,,wandering_lily,@athena606 are you actually watching this episode? i'm debating if i want to honestly.,happy
309136823102369792,"('north little rock, ar', 'united states')",on pluto or in england(:,"[34.8143229, -92.27456922]",none,,pretty_nikquaa,dam . tony lil bad ass i just saw him thursday waking in that red &amp; white outfit in summer tree . lol he called my name .,happy
309136823232380928,"('tyler, tx', 'united states')","boo'd up , dallas","[32.3342499, -95.2726656]",central time (us & canada),,__greekgoddess,"""@therealdonvonn: big back.!!"" why yal always saying that",happy
309136823777640451,"('spring valley, nv', 'united states')",las vegas,"[36.1190021, -115.26928424]",pacific time (us & canada),,willsilcox,@djcsk8 jay cutler is too swole to waste time on the internet,happy
309136824054464512,"('brownhelm, oh', 'united states')","dublin, ireland","[41.37703354, -82.29909486]",alaska,,caitlin_369,"""it's about time i let cowboy know; that i'm gonna take you home""",happy
309136824364834816,"('dartmouth, ma', 'united states')",,"[41.63292876, -71.00554973]",eastern time (us & canada),,joeymthagem,@j0rdan_s no way i saw that same one in the 50 cents machine in shaws the other day!!,happy
309136824176099329,"('pastures, va', 'united states')","hell's gates, va","[38.21464989, -79.18861711]",eastern time (us & canada),,col_rexrode,"i can't help but laugh when @lseth10 says, ""forreal doe,"" in english",happy
309136824616497152,"('', '')","manila, philippines","[14.42685509, 120.99740601]",singapore,,enchancified,@yewich hey sissy hey help :-(,happy
309136824561963009,"('cheraw, sc', 'united states')",south carolina ,"[34.7026123, -79.90967734]",quito,,clmsacc,littlejohn could just go for some renovations though. @clemsondrad,happy
309136826847866880,"('tuskegee, al', 'united states')","tuskegee, al","[32.39950845, -85.73738199]",mountain time (us & canada),,pictureforever,its all my fault .,happy
309136826952740864,"('madison park, nj', 'united states')",new jersey,"[40.44942421, -74.29419769]",eastern time (us & canada),,theflattopphil,goodbye to the playoffs,happy
309136826944335873,"('west bexar, tx', 'united states')",,"[29.51531169, -98.7229463]",none,,jade_ivory,"i have so many fugly pictures on my phone of myself

should i post one or just not scare everyone hmm",happy
309136827376345088,"('oshtemo, mi', 'united states')",chicago ill,"[42.25995951, -85.6837488]",none,,yancy_alexis,@itzshemeher he gone tell me no it's okay i don't want u too over work ur self!!,happy
309136827347001344,"('houston, tx', 'united states')",,"[29.75225056, -95.35233736]",central time (us & canada),,mfreed1,"i'm at @bbvacompassstdm for houston dynamo vs. santos laguna (houston, tx) w/ 125 others http://t.co/g37cttsqra",happy
309136827372142593,"('jacksonville, fl', 'united states')",honeycomb hideout,"[30.42495413, -81.72431946]",quito,,ambition_txnio,@sohd_pretty_ant: that awkward moment when sluts hate on other sluts for being sluts.,happy
309136827531546625,"('harrow, london', 'united kingdom')","dirty dirty,south east","[51.57584607, -0.34441342]",amsterdam,,teamormia,gwennn the d is calling,happy
309136827418288128,"('anson, tx', 'united states')","stamford, tx",,none,['whatnottosayinchurch'],zac_schmidt25,#whatnottosayinchurch err'body in the church gettin tipsy!! @keontay_smith,happy
309136827468636160,"('san diego, ca', 'united states')",,"[32.77541285, -117.0791974]",atlantic time (canada),,paigekoehlerz,"i hope passenger doesn't become mainstream, that'd be real disappointing",happy
309136827720294400,"('armuchee, ga', 'united states')",,"[34.32231321, -85.1774767]",eastern time (us & canada),,eweezy69,you gotta a fast car and i gotta job that can pay our bills,happy
309136827896442883,"('georgia, us', 'united states')", w/ my boo @tay_shortstuff (:,"[33.79056692, -84.21983619]",quito,,_itscancan,@cruz_nonhooper okay cool. i'll have to see.,happy
309136827942580224,"('warren, mi', 'united states')",warren mi,"[42.45197117, -83.0069661]",quito,,__jasminejanee,but you said you had way to much respect for me but to me respect isn't what you showed and your a big ass,happy
309136827909021696,"('mount holly, nc', 'united states')","mount holly, nc","[35.3229446, -81.01597318]",atlantic time (canada),,jonny_tweets,oxyclean truly works. our sheets are white again.,happy
309136827980333056,"('florida, us', 'united states')",,"[28.36435425, -82.6625153]",none,['askherb'],fronczak68,"herb,what do you think of walter payton's daughter and would you ever go out with her? #askherb",happy
309136828013879297,"('arlington, tx', 'united states')","cedar hill, texas","[32.67347142, -97.10142911]",none,,ponte_trucha,"i need some new music, any suggestions?",happy
309136828047437824,"('huntsville, tx', 'united states')",,"[30.70170017, -95.53480257]",eastern time (us & canada),,love_andrea12,@simplysabian what colors you got?,happy
309136827938385920,"('huber heights, oh', 'united states')",,"[39.8320596, -84.1280803]",none,,chaser213,@rsinger12 come over,happy
309136828261339136,"('houston, tx', 'united states')",,"[29.80255422, -95.54477979]",central time (us & canada),,janicehuang7,man everyone is faded as fuck on the road tonight,happy
309136828391383040,"('wyoming, mi', 'united states')",,"[42.876117, -85.7727179]",atlantic time (canada),['getspanked'],wallywelmersjr,dominican republic beat the phillies 15-3 #getspanked,happy
309136828353638400,"('mount vernon, il', 'united states')",(/\) pussy,"[38.30916023, -88.91445541]",eastern time (us & canada),,ofwgkta_000,a relationship filled with cute pictures and cuddling &gt;&gt;&gt;&gt;&gt;&gt;,happy
309136828760469504,"('kentucky, us', 'united states')",,"[38.0681071, -84.529]",none,,russellsports,congrats to entire russell lady devil basketball team for winning the team sportsmanship award at the 16th region basketball tournament.,happy
309136831063158784,"('louisiana, us', 'united states')",,"[32.02492476, -93.7004372]",eastern time (us & canada),,yes_imjasnicole,", bet you want bring no snacks torrmow @ tie",happy
309136831126065153,"('la crosse, wi', 'united states')","la crosse, wi","[43.81473586, -91.2427381]",central time (us & canada),['realhusbandsofhollywood'],shunter_11,@treysongz in this new #realhusbandsofhollywood yuuuuppp,happy
309136831272849408,"('durham, nc', 'united states')",,"[35.97684519, -78.90342814]",quito,,_lcxo_,the fact that ethan wants relationship advice from me &gt;&gt;&gt;&gt;,happy
309136831771971584,"('albany, ny', 'united states')",ualbany,,eastern time (us & canada),,tylashorr,@ryne_toto24 don't remind me,happy
309136831784558593,"('alabama, us', 'united states')","pace, fl","[30.59851144, -87.0893951]",none,,kressiek,cocoppa is using my hangloose drawing as app covers.... really?,happy
309136831889412097,"('homeland park, sc', 'united states')",,"[34.4726737, -82.6518873]",eastern time (us & canada),,rashayyy,ughhh fuck it fuck everything !!,happy
309136831964905472,"('onalaska, wi', 'united states')",,"[43.90323807, -91.23533394]",mountain time (us & canada),,hannahlenee_,@k3nziejackson @sneboulder never ever :*,happy
309136832183021568,"('michigan, us', 'united states')","muskegon, michigan","[43.228214, -86.164886]",central time (us & canada),,toreymelton,just had to go under a bathroom stall door.. big thanks to the woman who locked it!,happy
309136832015265792,"('', '')",dubai / abuja,"[25.04598, 55.12923]",none,,ahmadkiski,it has been scientifically proven that children are twice as more influenced by television than their parents.,happy
309136832740855808,"('elmira, ny', 'united states')",,"[42.10026798, -76.81636759]",pacific time (us & canada),,siennaaa_2,if anyone works tomorrow and doesn't want to i will gladly take their shift.,happy
309136833042870272,"('boca raton, fl', 'united states')",united states,"[26.39528423, -80.1632074]",quito,,rickimorgann,didnt know when you ask someone to wait to come to your house its sketchy,happy
309136833093197824,"('', '')",in the middle of nowhere,"[17.05261275, -61.792076]",quito,,pumpumhunter,i eat the pussy up !(8),happy
309136833177063424,"('halifax, nova scotia', 'canada')",,"[44.685196, -63.4869129]",atlantic time (canada),,supitsdom,wish i got to see a lot of people on my birthday that i didn't get to,happy
309136835249049602,"('oldham, oldham', 'united kingdom')",manchester uk,,london,,ukcraigie,"@vickiew15 your hey ya cover has won me over completely, your range is outstanding, get in touch asap! haha",happy
309136835324563456,"('michigan, us', 'united states')",paw paw,"[42.23021988, -85.93203491]",atlantic time (canada),,that_freshboy23,it's so hard to tell you how much i miss you without being scared that you don't feel the same:/,happy
309136835328761860,"('fort worth, tx', 'united states')",texas,"[32.6922439, -97.3341334]",central time (us & canada),,mahomie1ddemi,@_artistiq have you though of selling your drawings because i would totally buy one:),happy
309136835358109697,"('livonia, mi', 'united states')",,"[42.39146314, -83.40152132]",central time (us & canada),['lovemylcvcfamily'],abbbbeymoul,tonight was such a good night #lovemylcvcfamily,happy
309136835458789376,"('bedford, mo', 'united states')",troy?,"[38.9693196, -90.9894225]",central time (us & canada),,t_krieg,most important meal of the day! dadada. serving it up garrys way. blah!!,happy
309136835832078336,"('silver spring, pa', 'united states')",,"[40.26758103, -77.03515162]",none,,twelve25twelve,nobody would ever understand me and my baby's story,happy
309136835832061952,"('lancaster, ca', 'united states')",,"[34.6879881, -118.2023886]",none,,ari_diculous,i can't hold a conversation with you.... you're just so... dumb,happy
309136836100493312,"('new jersey, us', 'united states')",,"[39.4333793, -74.8192773]",central time (us & canada),,_lovelylydia_x3,love your love the most &lt;3,happy
309136835974684673,"('elm creek, ks', 'united states')",,"[38.8751064, -97.6970626]",none,,ellsaline3,"tonight has been an amazing night! got to see my bestfriend, got some really good news, really happy. @rissa_krissa5",happy
309136836213760000,"('hamilton, ontario', 'canada')","hamilton,ontario","[43.24836196, -79.83430588]",atlantic time (canada),,_realestyet,whatchu need a grammy?,happy
308007889094725632,"('wichita, ks', 'united states')",,,central time (us & canada),,crisgramjr,2 of 8 completed for the semester,happy
308007889539321856,"('timpson, tx', 'united states')",  nacogdoches tx  ,"[31.9158332, -94.3919702]",central time (us & canada),,_tazzyo_,haven't talk to oomf allday smdh owell,happy
308007890256556032,"('overland park, ks', 'united states')","overland park, ks","[38.9932187, -94.66084985]",central time (us & canada),,beezo98,when marley decides to cuddle with me&gt;&gt;&gt;,happy
308007890680176641,"('ikea, portland', 'united states')","vancouver, wa","[45.57113168, -122.55413175]",pacific time (us & canada),,alvanprincessa,meatballs mother fucker! (at @ikea_portland w/ 5 others) [pic]: http://t.co/wt40x9rtdh,happy
308007890663378944,"('waukegan, il', 'united states')",,"[42.3602848, -87.8419389]",none,,lexynieves,my little cousins are bad as fuck lmao.,happy
308007890638229504,"('taunton deane, somerset', 'united kingdom')",bristol. ,"[50.9805622, -3.2361817]",london,,ryanhawkings,heart of a warrior ep is out now! type my name into itunes or amazon to download it!!!,happy
308007890306875392,"('albuquerque, nm', 'united states')",hot'sville mars,,central time (us & canada),,pissadult,i am the high priestess of kyousaya in the church of madoka shipping,happy
308007891351257089,"('birmingham, birmingham', 'united kingdom')","birmingham,united kingdom","[52.55009453, -1.88099221]",none,,michaelbev2000,@bens_trains1 also if she see's this ur dead,happy
308007892269817857,"('michigan, us', 'united states')",aspen,"[42.01111844, -86.54245155]",central time (us & canada),,curtismercier,"i'm at the dunes (stevensville, mi) http://t.co/1hb7f6d4tb",happy
308007892274008064,"('woodstock, ga', 'united states')","kennesaw, georgia",,eastern time (us & canada),['gocanes'],tweetamyer,"miami won the first half, they will win the second one too @bypapacane #gocanes",happy
308007892714414080,"('jacksonville, fl', 'united states')","jacksonville, florida","[30.29644324, -81.7759496]",eastern time (us & canada),,joekenha,"i'm at tokyo sushi &amp; grill inc. (jacksonville, fl) http://t.co/l456yhhmua",happy
308007892760530945,"('continental, new york', 'united states')",home is where the heart is ,"[40.72961659, -73.98979783]",eastern time (us & canada),,adambatalla,about to get dumb smacked. 5 shots for 10 dorrah! (@ continental w/ @janefl0wers) http://t.co/rnshb7ewrj,happy
308007892999622657,"('dartmouth, ma', 'united states')",,"[41.56070808, -70.97015622]",none,,frsatkin,@charlescwcooke flash: obama campaign to vatican. cheaper to buy votes from cards than from am elect. rumour has it they still have money.,happy
308007893532291072,"('williamson, ny', 'united states')",,"[43.23348419, -77.18205974]",none,,eyyitskayy,just when i thought i was doing so good...,happy
308007893825900545,"('columbus, oh', 'united states')",the co,"[39.92981668, -83.05957816]",hawaii,,sneakergawdess,@nike_cope13 fuck dhat. i'ont like college bball. *shrugs*,happy
308007893695877120,"('columbia, mo', 'united states')","columbia, mo/ st. louis, mo",,central time (us & canada),,mizzourah15,that harlem shake with @bigsteeeeeeeeve today was fun for real.,happy
308007894115315712,"('chico, ca', 'united states')",,,alaska,,lu0ng,as much as i tell myself i need to be productive it almost never works out,happy
308007894132064259,"('manhattan, ny', 'united states')",shankman's quality meats,"[40.8700278, -73.92234394]",eastern time (us & canada),,abu718,"@everygentrifier no breastmilk ice cream cake? for our child, decaf's, gender neutral bar/bat mitzvah we had a tibetan wet nurse flown in.",happy
308007894270500864,"('mill, in', 'united states')",with austin:),"[40.46750795, -85.63804124]",none,['beliebersarehereforjustin'],kenziecormick,"@justinbieber i love you justin:) i will always be here for you:):) #beliebersarehereforjustin
im always here if you need to talk to someone",happy
308007894496985088,"('sheffield, sheffield', 'united kingdom')",sheffield,,london,,tdfent,"scratch that yesterday was fucking horrible, today is a new day",happy
308007894593441793,"('swansea, swansea', 'united kingdom')",uk,"[51.62070773, -3.94881248]",london,,canarybirduk,my indi dog will be friends with anyone! @ swansea http://t.co/wafuyjthrv,happy
308007894601846784,"('rapid city, sd', 'united states')",rapid city,"[44.05598283, -103.19576483]",none,['thingsimissaboutla'],isaiahshevlin,"#thingsimissaboutla ""roasting""",happy
308007896472510464,"('hobart, in', 'united states')","hobart, indiana is so based ","[41.5368549, -87.2548159]",central time (us & canada),,ducknechi,@wakacha1337 @nfl_stats perks of being a bears fan. &lt;3,happy
308007896581554177,"('alexandria, la', 'united states')","alexandria, la ","[31.2512325, -92.4465234]",central time (us & canada),,bettadenmost,dinner round dis camp is served !!! @ in my own zone http://t.co/uvfqjl4nsi,happy
308007896984195072,"('wycombe, buckinghamshire', 'united kingdom')",brighton,"[51.63191458, -0.75314242]",hawaii,"['mulletseverywhere', 'whitechicksdancinglikeblackchicks']",lauren_woodford,high wycombe is a strange place #mulletseverywhere #whitechicksdancinglikeblackchicks,happy
308007897349095425,"('chicago, il', 'united states')",,"[41.8766242, -87.6346686]",central time (us & canada),['needmyhousefix'],justashk,can't wait to party wit @alyssa3150 @spybar tonite :) #needmyhousefix,happy
308007897885990912,"('castle rock, co', 'united states')",,"[39.41273694, -104.87271518]",pacific time (us & canada),,jrose1827,i'm at castlerock outlets http://t.co/kppncvmgpn,happy
308007897063895040,"('kearns, ut', 'united states')",lost and forgetten in life,"[40.64190165, -112.01493878]",arizona,,haleyalejandraa,my ugliness all over chelsie's floor. http://t.co/f7bo6mua6u,happy
308007898187984896,"('city of edinburgh, city of edinburgh', 'united kingdom')",edinburgh,"[55.9768103, -3.1768788]",none,,ryzo97,i reckon shefki kuqi is a better singer than justin bieber,happy
308007898427056128,"('bury, bury', 'united kingdom')",,"[53.60687435, -2.33720297]",london,,livisachav,"@justinbieber love you, helped me through so much",happy
308007900616478722,"('norwalk, oh', 'united states')",,"[41.24235712, -82.60454543]",atlantic time (canada),,finch_e,gay people are born gay. they have a choice to be straight but they won't feel as comfortable.,happy
308007900423520257,"('', '')",shores across the world,"[-37.9675503, 146.9763988]",london,['rjkworldcup'],gmathsterkearns,"my road to the world cup begins here. hit me up if you are interested in coming to rio 2014. 30 days of football, beer and bant #rjkworldcup",happy
308007900700356610,"('albuquerque, nm', 'united states')",moon walking on the sun. ,,pacific time (us & canada),,tonyray_,@dan_thebadass where at ? what if you have girls ?,happy
308007900700356608,"('greater vancouver, british columbia', 'canada')","vancouver, canada",,pacific time (us & canada),,yurechko,"@kempedmonds seems like it uses a lot more power according to other tweets, but is much faster than bt. grr. want low power + fast speeds :(",happy
308007899546927104,"('mission bay, san francisco', 'united states')","palo alto, california","[37.77171198, -122.40445088]",madrid,['launchhack'],fjgvillaran,@ #launchhack teaming up with @fmu to build something cool. mobile built-in ads with a twist (and mind-sticky ;)) http://t.co/9pvpix5lc3,happy
308007900931059712,"('hawthorne, nj', 'united states')",all around the world ,"[40.95154816, -74.15047718]",atlantic time (canada),,umitskelly,@justinbieber please notice me,happy
308007900880703489,"('east rochester, ny', 'united states')",with adam and justin..in bed,"[43.1074067, -77.4952026]",atlantic time (canada),,sadielevine222,@justinbieber u r my idol i love u so much. when ur sad it kills me and i would do anything for u to be happy. so happy we got u to smile,happy
308007901312716800,"('division no. 11, alberta', 'canada')"," edmonton, ab","[53.46064977, -113.56253715]",mountain time (us & canada),,rupindah,@malebeyonce @eskrupz this was lame because it was a) late and b) you had to ask @sawndi for help,happy
308007901417598977,"('irvine, ca', 'united states')","long beach, ca",,pacific time (us & canada),['lbsu'],bobkeisser,"#lbsu mbkb vs. uci: bw game of the day, it's 8-8 w/14:24 left in first half after jennings missed 2ft\.",happy
308007901799251968,"('north lincolnshire, north lincolnshire', 'united kingdom')",hull and proud (not proud),,london,,thejabalmeister,@xcharlotteeehx mmmmmm you love it ;),happy
308007901694406657,"('fort loramie, oh', 'united states')",,"[40.35107543, -84.37322974]",atlantic time (canada),,cortneypaige16,i'd rather be sick then deal with this.,happy
308007902298382336,"('austintown, oh', 'united states')",ohio,,eastern time (us & canada),['gzero'],allfieldnohit,@ianbremmer john kerry is emphatically emphasizing the #gzero ish feel as he flits about europe. i imagine chuck will do the same.,happy
308007902424227841,"('centerville, ga', 'united states')","chicago, il/ warner robins, ga","[32.6187014, -83.6835349]",central time (us & canada),,jaredanielarsen,i just had my heart squished. :(,happy
308007902759772161,"('north lanarkshire, north lanarkshire', 'united kingdom')","glasgow, scotland ","[55.94746262, -4.0146349]",edinburgh,,eirinnsatlantic,hate when my parents are drunk. piss off.,happy
308007904844316672,"('manhattan, ny', 'united states')","40.7501, -73.9698","[40.75006839, -73.96990289]",eastern time (us & canada),,chrispollone,i just ousted nicolas c. as the mayor of the manor on @foursquare! http://t.co/mt3k55r3yg,happy
308007902952697856,"('marsala, trapani', 'italy')",,"[37.80802115, 12.44180205]",greenland,,orgasmrauhl,@justinbieber not thank you for saved us. we got you best idol of ever. love you more. 2,happy
308007904991117315,"('atascocita, tx', 'united states')","houston, tx","[29.98426437, -95.15867651]",central time (us & canada),,ktlynstevens,niggas hate but they know they never get involved,happy
308007905536393217,"('cleveland, oh', 'united states')",,"[41.48109344, -81.68252768]",pacific time (us & canada),,autumnxxoo,only fear if death is coming reincarnated,happy
308007905569931264,"('greenville, sc', 'united states')",usa,"[34.84510547, -82.4017375]",eastern time (us & canada),"['kidsthesedays', 'toocute', 'funnykids']",wolverinekay,"we got a little visit from ""tom cruise"" #kidsthesedays #toocute #funnykids @ spill the beans http://t.co/o4f3oohwr7",happy
308007906245214208,"('helena, al', 'united states')",,"[33.28791, -86.84011]",central time (us & canada),,ayoo_taurus,"@mr_go_to_work barber shop man were you at ??",happy
308007906278793216,"('atlanta, ga', 'united states')",on cloud 9 10 11 and counting,"[33.84065057, -84.37510596]",quito,"['buick', 'foodandwine']",divvajayda,aren't they cute #buick #foodandwine @ the st.regis atlanta http://t.co/a2w8dm5zdb,happy
308007906664665088,"('irving, tx', 'united states')",,,eastern time (us & canada),,joannatorres,didnt expect you too be the first one.,happy
308007904416505856,"('mount vernon, il', 'united states')",in a place your not.,,central time (us & canada),,deedee_8,@colingrimes92 what?,happy
308007909218996224,"('los angeles, ca', 'united states')","los angeles, ca","[34.09029675, -118.27670463]",pacific time (us & canada),,missrftc,the thief of bagdad (1940) on tcm hd looks awesome.,happy
308007909361590273,"('tupelo, ms', 'united states')",inswayworld,"[34.24814174, -88.73041852]",mountain time (us & canada),,datshowufeel,swayed up for yo main hoes,happy
308007910292725764,"('chile', 'chile')",argentina :],,brasilia,,nao_belieber2,@justinbieber awww i love muchh we will always be for you re cute love you much,happy
308007910552780802,"('polonia international airport, medan maimun', 'indonesia')","medan,sumatera utara","[3.56760534, 98.67675304]",pacific time (us & canada),,maziirakarmen,bye daddy!! (@ polonia international airport (mes) w/ 32 others) http://t.co/kgutytupzo,happy
308007910510821377,"('kirklees, kirklees', 'united kingdom')",holmfirth,"[53.56950045, -1.75695598]",none,,tdwcks,@its_dyson what was?,happy
308007910745722880,"('oslo, oslo', 'norge')","oslo, norway","[59.95007864, 10.91698974]",athens,,deja3012,@justinbieber i love u soooo much &lt;3 always here for u &lt;3,happy
308007913149054976,"('northern grill & pizza, sister bay', 'united states')",milwaukee wi,"[45.18435608, -87.12798168]",central america,,jonsweiner,beers and ribs (@ northern grill &amp; pizza) http://t.co/ynlex4voec,happy
308007913119698944,"('marsala, trapani', 'italy')",,"[37.80800479, 12.44180292]",greenland,,orgasmrauhl,@justinbieber not thank you for saved us. we got you best idol of ever. love you more. 3,happy
308007913065152512,"('columbus, oh', 'united states')",ohio,"[39.99405433, -83.00612926]",eastern time (us & canada),,brennan_hall,movie night! (@ gateway film center w/ 2 others) http://t.co/2u1qenlzr1,happy
308007913211981824,"('kota surabaya, east java', 'indonesia')",right here~heaven,,bangkok,,aql_ary04,"@justinbieber if you smile, all around the world smile too :"")",happy
308007913304231936,"('selma, tx', 'united states')",don't worry about it.,,arizona,,cheetosguy,"@sa_isay you better say ""gnarly"" in every sentence....",happy
308007913476202496,"('carrickfergus, carrickfergus', 'united kingdom')",,"[54.73494697, -5.78936773]",pacific time (us & canada),,kylahousten,@garethsmith97 @justinbieber he mentioned me in a song once ..,happy
308007913597849601,"('west bexar, tx', 'united states')",,"[29.39579342, -98.70616514]",eastern time (us & canada),,blanchard48moh,@passthemstickss when does ea buy exclusive rights to the military so they can quit trying in fps too?,happy
308007913627193344,"('sachse, tx', 'united states')","3d land, tx","[32.98420334, -96.59838104]",none,['shawtywassup'],_lilsweet318,seen a bad bitch from the back &amp; immediately thought #shawtywassup lykahoe..,happy
308007913753038848,"('grand forks, nd', 'united states')",north dakota,"[47.92774131, -97.07127361]",eastern time (us & canada),,thatburnsbaby,so when do they turn on the heater at the ralph?,happy
308007913950179328,"('leeds, leeds', 'united kingdom')",somewhere between the sheets. ,"[53.82842304, -1.61432714]",none,,kinky_katt,@burtfeast leeds is really good for a night out. i know i'm bias but its true. capital of the north ;),happy
308007914281521153,"('greater vancouver, british columbia', 'canada')","vancouver, bc, canada",,pacific time (us & canada),['vanwinefest'],tinybites,cab franc originally planted in bordeaux as insurance grape if cabernet crop failed; then found they blended well together. #vanwinefest,happy
308007914549964800,"('lynchburg, va', 'united states')",rustburg va. ,"[37.36436302, -79.16985858]",none,"['foreverlate', 'neverontime']",tiffdawnn_xo,@lilms_a73 i'm 15 minutes late &amp; this bitch was on time. its gonna be a hell of a snow storm. #foreverlate #neverontime.,happy
308007915413966849,"('connetquot high school, bohemia', 'united states')",,"[40.78299667, -73.13897985]",quito,,alexnuhtale,"i'm at connetquot high school (bohemia, ny) http://t.co/5nq3p5astz",happy
308007917574041600,"('marshall, mn', 'united states')",,"[44.43779426, -95.77798828]",central time (us & canada),,anthonyswarley,@postedatthespot wait what's that,happy
308007917565665280,"('sandakan, bahagian sandakan', 'malaysia')",malaysia,"[5.8388804, 118.111752]",kuala lumpur,,anajonessy,"@karissasimon yah, man. no animosity for those with gaps though. (:",happy
308007918035431425,"('greece', 'greece')","athens,greece","[37.979693, 23.739136]",greenland,,elisavetpsim,i'm at psim's house http://t.co/m7q0jdpx2x,happy
308007917972492288,"('lansing, mi', 'united states')",,"[42.74050381, -84.57157178]",eastern time (us & canada),,oystin_lewie,@catiecarey @rachellllbrown i see how it is my nigga,happy
308007915900526592,"('greece', 'greece')",mid-west coast,"[37.98754539, 23.72755403]",central time (us & canada),,zachjaydtd,"@joeldtd just imagine that in person, about vital subjects haha",happy
308007918362566656,"('essex, ontario', 'canada')","lasalle, on canada",,eastern time (us & canada),,joecanada72,"@jacksonwhitt hey jackson, made spaghetti squash for dinner, it was awesome! not what nonna used to make, but really great!",happy
308007919021092864,"('dublin city, dublin', 'ireland')",dublin,"[53.38027096, -6.29823681]",none,,kevin1992kelly,@mahadyshitebag yeah cause i seem someone say he had a bad game. perspective an all that,happy
308007919276929025,"('thousand oaks, ca', 'united states')",,"[34.15964449, -118.82484944]",none,,carolinechampp,"darya just ate macaroni with bacon, then ate my pick up sticks, then a panini now wants menchies.... yea she can be my twin @farsinejadd",happy
